id,name,isActive,remoteNetwork.id,address.type,address.value,access.edges,securityPolicy.id,alias,isVisible,isBrowserShortcutEnabled,routingMode,tags
UmVzb3VyY2U6MzQ4NDA0Mw==,[HZ] Notion Internal Engineering,False,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.engineering,"[{'node': {'id': 'R3JvdXA6MjA0OTI5', 'name': 'Network Administration'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0NA==,[HZ] Internal DNS,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.internal,"[{'node': {'id': 'R3JvdXA6MjA0OTI5', 'name': 'Network Administration'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MzI0MjU0', 'name': 'Twingate - Access - Production'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0NQ==,Confluent Private Link 2,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.aws.confluent.cloud,"[{'node': {'id': 'R3JvdXA6MjA0NDM5', 'name': 'Admin Mode - Engineering'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTky', 'name': 'TEAM.DATA_ENGINEERING.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MDE2', 'name': 'TEAM.DEVELOPER_EXPERIENCE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MTQz', 'name': 'SUBTEAM.SERVING_INFRASTRUCTURE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjI0', 'name': 'SUBTEAM.DEVELOPER_INFRASTRUCTURE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQ4', 'name': 'SUBTEAM.CLOUD_INFRASTRUCTURE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0Ng==,Salestino Domain,True,UmVtb3RlTmV0d29yazoyMDY3MTk=,DNS,salestino.makenotion.com,"[{'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODI3NzQ2', 'name': 'Twingate - Access - Salestino'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MTAxNDMyMQ==,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0Nw==,es.notion.engineering,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.es.notion.engineering,"[{'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0OA==,[HZ] Unmanged Elasticsearch Clusters,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.elasticsearch,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0OQ==,stg.notion.com,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,stg.notion.com,"[{'node': {'id': 'R3JvdXA6MTYzNzk1', 'name': 'Everyone'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA1MA==,k8 Load Balancer,True,UmVtb3RlTmV0d29yazoxODM0NDA=,DNS,k8s-ingressn-ingressn-9e4c4de190-ce47a1ed91582b2f.elb.us-west-2.amazonaws.com,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQ4', 'name': 'SUBTEAM.CLOUD_INFRASTRUCTURE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA1MQ==,elasticsearch.notion.engineering,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.elasticsearch.notion.engineering,"[{'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA1Mg==,[HZ] Zone for dev-lb.notion.co,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.dev-lb.notion.co,"[{'node': {'id': 'R3JvdXA6MjA0OTI5', 'name': 'Network Administration'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA1Mw==,[HZ] cflt-pl-stg-kafka-1,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.4jwgm.us-west-2.aws.confluent.cloud,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA1NA==,Snowflake App,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.snowflake.com,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODExMjQz', 'name': 'Twingate - Access - Snowflake'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA1NQ==,Confluent Private Link,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.aws.glb.confluent.cloud,"[{'node': {'id': 'R3JvdXA6MjA0NDM5', 'name': 'Admin Mode - Engineering'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTky', 'name': 'TEAM.DATA_ENGINEERING.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MDE2', 'name': 'TEAM.DEVELOPER_EXPERIENCE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MTQz', 'name': 'SUBTEAM.SERVING_INFRASTRUCTURE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjI0', 'name': 'SUBTEAM.DEVELOPER_INFRASTRUCTURE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQ4', 'name': 'SUBTEAM.CLOUD_INFRASTRUCTURE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA1Ng==,Notion Labs VPC,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,IP,172.16.0.0/12,"[{'node': {'id': 'R3JvdXA6MjA0OTI5', 'name': 'Network Administration'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MzIzNjI4', 'name': 'Twingate - Access - Utility'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MDg1', 'name': 'TEAM.AI.CONTINGENT'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ5MTczMg==,Anyscale APNE1 VPC,True,UmVtb3RlTmV0d29yazozMDQ5OTc=,IP,10.250.192.0/21,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzE1Njc5', 'name': 'Twingate - Access - Anyscale'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ5MzYyNg==,[HZ] ap4jnp0j.ap-northeast-1.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap4jnp0j.ap-northeast-1.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ5MzYyNw==,[HZ] apdk2w0r.ap-northeast-2.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.apdk2w0r.ap-northeast-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ5NDEwMQ==,DEV apne1 Legacyreplica,True,UmVtb3RlTmV0d29yazozMDUyMjE=,IP,10.253.209.0/25,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzUyNDA2', 'name': 'Twingate - Access - Dev'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ5NDU2Nw==,PROD apne2 Legacyreplica,True,UmVtb3RlTmV0d29yazozMDUyNTk=,IP,10.115.240.0/21,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzUyNDA2', 'name': 'Twingate - Access - Dev'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ5NDkwOQ==,PROD apne1 Legacyreplica,True,UmVtb3RlTmV0d29yazozMDUyNzk=,IP,10.113.240.0/21,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzUyNDA2', 'name': 'Twingate - Access - Dev'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzUwMDE4MA==,StarTree Prod Apne2,True,UmVtb3RlTmV0d29yazozMDUyNTk=,DNS,*.ashozj.cp.s7e.startree.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzUwMDE4Ng==,StarTree Prod Apne1,True,UmVtb3RlTmV0d29yazozMDUyNzk=,DNS,*.adzbsy.cp.s7e.startree.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzUxODc4Mw==,Coop Prod USW2 VPC,True,UmVtb3RlTmV0d29yazozMDcxOTE=,IP,10.248.40.0/22,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6ODQ5Njc1', 'name': 'Twingate - Access - Coop'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzU1NzE0MQ==,AI Eval Prod USW2 VPC,True,UmVtb3RlTmV0d29yazozMTQxODI=,IP,10.248.48.0/21,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzU3NDgzNA==,Boxy VPC,True,UmVtb3RlTmV0d29yazozMTY2MDQ=,IP,10.248.64.0/18,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzU3NDgzNQ==,Boxy,True,UmVtb3RlTmV0d29yazozMTY2MDQ=,IP,100.64.0.0/16,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzU3NjY3MA==,Boxy Previews,True,UmVtb3RlTmV0d29yazozMTY2MDQ=,DNS,*.boxy.makenotion.com,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzU3OTc2NQ==,Boxy EKS Controller,True,UmVtb3RlTmV0d29yazozMTY2MDQ=,DNS,caddy.boxy-eks.internal,"[{'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}, {'node': {'id': 'R3JvdXA6Nzc3MDM2', 'name': 'USERTYPE.CONTINGENT'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzU4NTg3MA==,Boxy API,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.boxy-api.makenotion.com,"[{'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}, {'node': {'id': 'R3JvdXA6Nzc3MDM2', 'name': 'USERTYPE.CONTINGENT'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==', 'name': 'Non-prod resources (do not use with dev)'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzYwMzIxOQ==,Dev Applecart,False,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,next.dev.notion.com,"[{'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzYwNzU2MA==,Octopus Deploy Production,True,UmVtb3RlTmV0d29yazozMjExNjc=,DNS,octopus.makenotion.com,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzYzMTA4MQ==,Calendar Testing (.so -> .com),True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,calendar.notion.com,"[{'node': {'id': 'R3JvdXA6Nzc3MTE2', 'name': 'SUBTEAM.CALENDAR'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzY0MjQwMw==,Security VLAN,True,UmVtb3RlTmV0d29yazozMjUyNDU=,IP,10.10.14.0/24,"[{'node': {'id': 'R3JvdXA6ODU4OTM1', 'name': 'Twingate - Access - Security VLAN'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODU5NTky', 'name': 'Test - Security VLAN'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzY0MjQwNA==,Genetec Security Center,True,UmVtb3RlTmV0d29yazozMjUyNDU=,IP,10.10.14.51,"[{'node': {'id': 'R3JvdXA6ODU4OTM0', 'name': 'Twingate - Access - Genetec Security Center'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]

